manifest,leg,trailer,reefer_unit,trip_start,trip_end,route,origin,destination,leg_miles,total_miles,service_type,temperature,season,month,day_of_week,trip_duration_days,is_slxi,is_thermoking,is_carrier,reefer_model,reefer_year,pm_policy_days,reefer_age_at_trip,container_age_at_trip,reefer_install_days_at_trip,days_since_last_pm,is_pm_overdue,days_pm_overdue,pm_on_time_count,pm_late_count,pm_total_intervals,pm_compliance_ratio,pm_gap_mean,pm_gap_std,pm_gap_cv,pm_gap_max,pm_gap_min,days_since_major_service,has_had_major_service,days_since_starter_replacement,has_had_starter_replacement,days_since_alternator_replacement,has_had_alternator_replacement,days_since_battery_replacement,has_had_battery_replacement,days_since_fuel_polishing,has_had_fuel_polishing,repair_cum_cost,repair_cum_count,nonpm_cum_cost,nonpm_cum_count,repair_cost_30d,repair_count_30d,nonpm_cost_30d,nonpm_count_30d,repair_cost_90d,repair_count_90d,nonpm_cost_90d,nonpm_count_90d,repair_cost_180d,repair_count_180d,nonpm_cost_180d,nonpm_count_180d,repair_cost_365d,repair_count_365d,nonpm_cost_365d,nonpm_count_365d,repair_acceleration,repeat_repairs_90d,max_repeat_count_90d,genrep_to_pm_ratio,days_since_any_shop_visit,unique_repair_reasons_90d,unique_shops_365d,unique_compcodes_cum,unique_compcodes_365d,unique_shops,has_dor,has_dor_90d,has_accident,has_warranty,compressor_cum,compressor_90d,compressor_365d,electrical_charging_cum,electrical_charging_90d,electrical_charging_365d,fuel_system_cum,fuel_system_90d,fuel_system_365d,condenser_cum,condenser_90d,condenser_365d,engine_cum,engine_90d,engine_365d,evaporator_cum,evaporator_90d,evaporator_365d,refrigerant_lines_cum,refrigerant_lines_90d,refrigerant_lines_365d,coolant_cum,coolant_90d,coolant_365d,sheet_metal_cum,sheet_metal_90d,sheet_metal_365d,throttle_cum,throttle_90d,throttle_365d,starter_cranking_cum,starter_cranking_90d,starter_cranking_365d,drier_cum,drier_90d,drier_365d,diagnosis_cum,diagnosis_90d,diagnosis_365d,chute_bulkhead_cum,chute_bulkhead_90d,chute_bulkhead_365d,data_logger_cum,data_logger_90d,data_logger_365d,unit_retrieval_cum,unit_retrieval_90d,unit_retrieval_365d,thermostat_cum,thermostat_90d,thermostat_365d,expansion_valve_cum,expansion_valve_90d,expansion_valve_365d,exhaust_egr_cum,exhaust_egr_90d,exhaust_egr_365d,defrost_cum,defrost_90d,defrost_365d,control_panel_cum,control_panel_90d,control_panel_365d,remote_status_light_cum,remote_status_light_90d,remote_status_light_365d,has_dor_14d,has_electrical_14d,has_starter_14d,days_since_last_repair,diag_no_fix_14d,n_repair_groups_14d,has_repeat_repair_30d,repair_cost_14d,telem_shutdowns_total,telem_alarms_total,telem_low_fuel_total,telem_restarts_total,telem_not_reporting_total,telem_events_total,telem_shutdowns_90d,telem_alarms_90d,telem_low_fuel_90d,telem_events_90d,telem_shutdowns_180d,telem_alarms_180d,telem_low_fuel_180d,telem_events_180d,days_since_last_telem_shutdown,days_since_last_alarm,days_since_last_low_fuel,days_since_last_telem_event,last_battery_voltage,min_battery_voltage_90d,battery_below_12v,last_fuel_pct,alarm_red_total,alarm_yellow_total,alarm_green_total,alarm_red_90d,alarm_yellow_90d,alarm_severity_score,alarm_severity_score_90d,engine_hours_at_trip,engine_hours_per_day,engine_hours_since_last_pm,container_repair_cum_count,container_repair_cum_cost,container_repair_count_90d,container_repair_cost_90d,container_repair_count_365d,container_repair_cost_365d,days_since_last_container_repair,fuel_fills_total,fuel_fills_30d,fuel_fills_90d,fuel_avg_liters_per_fill,days_since_last_fuel_fill,fuel_avg_liters_90d,origin_temp,dest_temp,transit_temp_swing,transit_min_temp,transit_max_temp,origin_dest_temp_diff,extreme_cold_flag,danger_zone_flag,heating_mode,last_mode_continuous,last_mode_cycle_sentry,continuous_mode_ratio,shutdown
2187848,14251574,673648,AST-1826,2025-03-07 18:15:00.000,2025-03-16 05:52:00.000,Hub-Metro -> Hub-Pacific,Hub-Metro,Hub-Pacific,2937.0,2937,FRZ,-10.0,Spring,3,4,8.484027777777778,0,0,1,7500 APX RL,2025.0,90,0.1666666666667424,10.166666666666742,-280,,,,,,,,,,,,,,0,,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,,,,5,338.58,0,0.0,4,306.08,121.0,20,2,3,132.54299999999998,0.3909722222222222,86.53666666666668,22.4,38.5,31.700000000000003,10.9,42.6,16.1,0,0,0.0,,,,1
2187163,14246560,673574,AST-1289,2025-03-07 18:29:00.000,2025-03-11 19:16:00.000,Hub-East -> Hub-West,Hub-East,Hub-West,2127.0,2127,FRZ,-10.0,Spring,3,4,4.032638888888889,0,1,0,MDL-600,2014.0,90,11.166666666666742,10.166666666666742,1837,0.0,0.0,0.0,0.0,1.0,1.0,0.0,323.0,0.0,0.0,323.0,323.0,128.0,1,128.0,1,,0,,0,59.0,1,3089.02,8,1331.62,4,325.92,1,0.0,0,1657.54,5,1331.62,4,2361.78,6,1331.62,4,3089.02,8,1331.62,4,5.0,1,4,1.0,0.0,1,2,8,8,2,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,325.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,24605.0,6.320224719101123,0.0,4,461.42,1,24.5,4,461.42,59.0,12,1,1,131.25083333333333,3.4902777777777776,109.5,28.4,29.2,35.6,7.3,42.9,0.8000000000000007,0,0,0.0,,,,0
2188087,14251702,530446,AST-1063,2025-03-07 18:43:00.000,2025-03-14 06:04:00.000,Hub-Pacific -> Hub-East,Hub-Pacific,Hub-East,2738.0,2738,HEAT,50.0,Spring,3,4,6.472916666666666,0,1,0,MDL-230,2013.0,90,12.166666666666742,11.166666666666742,4081,114.0,1.0,24.0,0.0,1.0,1.0,0.0,238.0,0.0,0.0,238.0,238.0,281.0,1,,0,,0,,0,114.0,1,2612.06,5,1916.87,3,0.0,0,0.0,0,0.0,0,0.0,0,449.4,1,0.0,0,2612.06,5,1916.87,3,0.0,0,0,1.5,114.0,0,3,6,6,3,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,23071.0,6.332842415316642,588.0,4,529.43,0,0.0,2,52.1,331.0,8,0,1,126.11,36.828472222222224,107.0,41.3,33.8,44.7,6.9,51.6,7.5,0,0,1.0,,,,0
2187818,14251839,673687,AST-1337,2025-03-07 18:55:00.000,2025-03-16 05:52:00.000,Hub-Metro -> Hub-Pacific,Hub-Metro,Hub-Pacific,2937.0,2937,FRZ,-10.0,Spring,3,4,8.45625,0,1,0,MDL-600,2015.0,90,10.166666666666742,10.166666666666742,1837,331.0,1.0,241.0,,,,,,,,,,281.0,1,,0,,0,,0,,0,3979.3,3,3710.75,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3979.3,3,3710.75,2,,0,0,2.0,281.0,0,1,6,6,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,21021.0,5.998601398601399,3501.0,5,486.65,2,158.55,5,486.65,12.0,11,1,3,141.8590909090909,12.36736111111111,147.53,22.4,38.5,31.700000000000003,10.9,42.6,16.1,0,0,0.0,,,,0
2188046,14250104,535037,AST-1229,2025-03-07 19:00:00.000,2025-03-13 01:00:00.000,Hub-Pacific -> Hub-Metro,Hub-Pacific,Hub-Metro,2937.0,2937,UNK,-10.0,Spring,3,4,5.25,1,1,0,SLXI-DRC,2018.0,120,7.166666666666743,7.166666666666743,2416,114.0,0.0,0.0,0.0,1.0,1.0,0.0,260.0,0.0,0.0,260.0,260.0,293.0,1,,0,,0,,0,30.0,1,6148.68,10,5960.52,9,0.0,0,0.0,0,281.26,1,281.26,1,1248.21,4,1060.05,3,5516.58,8,5328.42,7,0.3333333333333333,0,1,9.0,30.0,1,5,11,10,5,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0,0,0,0.0,1,1,2,1,1,6,1,1,2,6,1,1,2,6,32.450694444444444,51.79166666666666,38.79166666666666,17.72222222222222,14.31,11.59,0.0,86.0,1,3,1,1,3,10,9,12622.0,6.545454545454546,1020.0,3,97.5,0,0.0,2,65.0,114.0,15,1,1,118.57866666666668,11.467361111111112,79.5,41.3,19.7,42.2,7.3,49.5,21.6,0,0,0.0,0.0,1.0,0.25,0
2187502,14252385,530544,AST-1109,2025-03-07 19:40:00.000,2025-03-15 01:01:00.000,Hub-West -> Hub-East,Hub-West,Hub-East,2127.0,2127,FRZ,-10.0,Spring,3,4,7.222916666666666,0,1,0,C600,2015.0,90,10.166666666666742,10.166666666666742,3529,416.0,1.0,326.0,,,,,,,,,,416.0,1,,0,416.0,1,,0,416.0,1,3250.86,7,2510.07,6,0.0,0,0.0,0,401.12,1,401.12,1,875.24,2,875.24,2,2320.93,5,2320.93,5,1.0,0,1,6.0,51.0,1,3,9,5,4,1,1,0,0,0,0,0,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,0,0,0,0.0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,54.52777777777778,,,54.52777777777778,11.56,11.56,1.0,95.0,0,2,0,0,2,4,4,19997.0,5.8563899868247695,2513.0,7,1023.35,2,843.29,6,990.85,8.0,4,0,1,121.6525,59.17083333333333,54.08,35.7,37.7,40.9,6.9,47.8,2.0,0,0,0.0,0.0,0.0,,0
2188006,14250381,530617,AST-1096,2025-03-07 20:12:00.000,2025-03-11 05:09:00.000,Hub-East -> Hub-Central,Hub-East,Hub-Central,1291.0,1291,FRSH,34.0,Spring,3,4,3.372916666666667,0,1,0,C600,2015.0,90,10.166666666666742,10.166666666666742,3543,126.0,1.0,36.0,0.0,1.0,1.0,0.0,119.0,0.0,0.0,119.0,119.0,,0,,0,,0,,0,126.0,1,1429.52,5,727.36,3,66.64,1,66.64,1,330.69,2,330.69,2,1209.13,4,727.36,3,1429.52,5,727.36,3,1.0,1,2,1.5,2.0,1,4,6,6,4,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,0,66.64,1,0,0,0,0,1,1,0,0,1,1,0,0,1,63.06597222222222,,,63.06597222222222,11.82,11.82,1.0,90.0,0,0,1,0,0,1,0,20372.0,6.661616161616162,1519.0,4,317.71,0,0.0,3,272.71,233.0,11,1,3,116.86363636363636,1.1645833333333333,117.66,28.4,22.0,24.7,7.3,32.0,6.399999999999999,0,0,1.0,0.0,0.0,,0
2187800,14247331,673621,AST-1452,2025-03-07 20:18:00.000,2025-03-12 09:09:00.000,Hub-East -> Hub-Prairie,Hub-East,Hub-Prairie,1788.0,1788,FRSH,34.0,Spring,3,4,4.535416666666666,0,1,0,PRECDNT MDL-600,2014.0,90,11.166666666666742,8.166666666666742,1837,1.0,0.0,0.0,0.0,2.0,2.0,0.0,153.5,37.5,0.2442996742671009,191.0,116.0,192.0,1,,0,,0,,0,308.0,1,1853.93,4,1853.93,4,392.0,1,392.0,1,392.0,1,392.0,1,392.0,1,392.0,1,1853.93,4,1853.93,4,1.0,0,1,4.0,1.0,1,3,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,2,0,392.0,1,0,1,1,0,3,1,0,1,2,1,0,1,2,19.43055555555556,,57.84583333333333,19.43055555555556,12.28,12.28,0.0,49.0,1,6,1,1,6,16,15,22520.0,6.709770114942529,0.0,9,1442.08,2,265.1,6,968.26,45.0,11,0,3,144.27181818181816,40.26319444444445,156.10333333333332,28.4,18.3,21.1,10.9,32.0,10.099999999999998,0,0,1.0,0.0,0.0,0.5,0
2188257,14252571,693184,AST-1839,2025-03-07 21:10:00.000,2025-03-12 11:55:00.000,Hub-Metro -> Hub-North,Hub-Metro,Hub-North,2246.0,2246,FRSH,34.0,Spring,3,4,4.614583333333333,0,0,1,7500 APX RL,2025.0,90,0.1666666666667424,7.166666666666743,-311,,,,,,,,,,,,,,0,,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,,,,5,668.68,1,32.5,5,668.68,14.0,9,0,0,105.24888888888889,118.50277777777778,,22.4,27.6,33.2,6.9,40.1,5.200000000000003,0,0,1.0,,,,0
2181135,14212427,693132,AST-1607,2025-03-07 23:19:00.000,2025-03-14 21:21:00.000,Hub-North -> Hub-Metro,Hub-North,Hub-Metro,2246.0,2246,FRZ,-20.0,Spring,3,4,6.918055555555555,1,1,0,SLXI-DRC,2019.0,120,6.166666666666743,7.166666666666743,1836,11.0,0.0,0.0,0.0,2.0,2.0,0.0,202.5,76.5,0.3777777777777777,279.0,126.0,128.0,1,276.0,1,,0,,0,276.0,1,11738.55,10,11495.51,9,243.04,1,0.0,0,269.58,2,26.54,1,6250.66,4,6007.62,3,10857.53,8,10614.49,7,1.0,0,1,9.0,11.0,1,5,14,14,5,1,0,0,0,3,0,3,3,0,3,0,0,0,1,0,1,0,0,0,2,0,2,1,0,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,1,0,243.04,0,1,2,0,0,3,0,1,2,3,0,1,2,3,,40.97152777777778,12.971527777777778,12.971527777777778,12.65,12.65,0.0,31.0,0,4,0,0,4,8,8,16995.0,5.23474801061008,0.0,7,887.6700000000001,2,301.02,6,679.38,11.0,7,0,0,133.28857142857143,101.74791666666668,,33.9,23.8,34.800000000000004,7.3,42.1,10.099999999999998,0,0,0.0,0.0,1.0,0.6666666666666666,0
2187893,14251326,535069,AST-1234,2025-03-07 23:19:00.000,2025-03-09 19:06:00.000,Hub-North -> Hub-Metro,Hub-North,Hub-Metro,2246.0,2246,FRZ,-20.0,Spring,3,4,1.824305555555556,1,1,0,SLXI-DRC,2018.0,120,7.166666666666743,7.166666666666743,2415,31.0,0.0,0.0,4.0,0.0,4.0,1.0,91.75,38.58351331851468,0.4205287555151464,117.0,25.0,,0,,0,,0,,0,31.0,1,4406.25,13,3537.51,11,220.56,2,220.56,2,1807.24,5,1364.29,4,2051.26,6,1608.31,5,2817.99,10,1949.25,8,5.0,1,4,5.5,0.0,1,5,11,9,6,1,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,1,1,1,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,220.56,0,0,0,1,3,4,0,0,0,4,0,0,0,4,,,,21.971527777777776,14.12,14.12,0.0,25.0,0,0,0,0,0,0,0,13318.0,5.724503311258278,337.0,8,532.28,1,32.5,6,467.28,1.0,13,3,3,107.04923076923076,7.700694444444444,133.91333333333333,33.9,19.5,36.9,5.2,42.1,14.4,0,0,0.0,1.0,0.0,1.0,1
2188258,14251417,693157,AST-1753,2025-03-07 23:19:00.000,2025-03-14 21:21:00.000,Hub-North -> Hub-Metro,Hub-North,Hub-Metro,2246.0,2246,FRZ,-20.0,Spring,3,4,6.918055555555555,0,1,0,MDL-600,2013.0,90,12.166666666666742,7.166666666666743,1221,176.0,1.0,86.0,0.0,1.0,1.0,0.0,232.0,0.0,0.0,232.0,232.0,1.0,1,176.0,1,,0,,0,114.0,1,2386.57,8,769.73,4,892.81,1,0.0,0,892.81,1,0.0,0,1467.88,3,0.0,0,1915.74,5,447.86,2,0.5,0,0,1.0,1.0,0,2,12,9,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,892.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,17226.0,5.390644753476612,1253.0,9,671.99,1,32.5,6,426.45,1.0,7,0,2,79.17285714285715,56.458333333333336,51.605,33.9,23.8,34.800000000000004,7.3,42.1,10.099999999999998,0,0,0.0,,,,0
2185251,14233687,693228,AST-1683,2025-03-07 23:19:00.000,2025-03-12 13:02:00.000,Hub-North -> Hub-Metro,Hub-North,Hub-Metro,2246.0,2246,UNK,36.0,Spring,3,4,4.571527777777778,1,1,0,SLXI-DRC,2019.0,120,6.166666666666743,6.166666666666743,1836,70.0,0.0,0.0,1.0,1.0,2.0,0.5,109.0,12.0,0.110091743119266,121.0,97.0,176.0,1,,0,,0,,0,192.0,1,5329.56,10,4274.03,7,1251.58,3,1251.58,3,1511.28,4,1251.58,3,2028.25,6,1310.38,4,5329.56,10,4274.03,7,2.0,1,3,2.333333333333333,7.0,1,4,11,11,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.0,1,1,1,1251.58,0,2,1,0,1,4,0,2,1,4,0,2,1,4,,22.971527777777776,31.971527777777776,4.971527777777778,12.59,12.59,0.0,29.0,0,1,2,0,1,4,2,14280.0,9.450462351387054,1103.0,8,1027.91,2,126.58,8,1027.91,43.0,13,0,1,92.01923076923076,85.41875,100.0,33.9,36.7,18.7,27.6,46.3,2.8000000000000043,0,0,1.0,0.0,1.0,0.3333333333333333,1
2188365,14252000,693078,AST-1555,2025-03-07 23:24:00.000,2025-03-14 06:04:00.000,Hub-Pacific -> Hub-East,Hub-Pacific,Hub-East,2738.0,2738,,,Spring,3,4,6.277777777777778,1,1,0,SLXI-DRC,2018.0,120,7.166666666666743,7.166666666666743,1837,276.0,1.0,156.0,0.0,1.0,1.0,0.0,129.0,0.0,0.0,129.0,129.0,,0,,0,,0,,0,39.0,1,2382.77,6,1706.6899999999998,4,0.0,0,0.0,0,409.64,1,409.64,1,1653.7699999999998,3,1653.7699999999998,3,2088.89,5,1706.6899999999998,4,0.5,0,1,2.0,39.0,1,3,6,6,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,0,0,0,0.0,0,0,1,1,0,2,0,0,1,2,0,0,1,2,,,56.975,45.62777777777778,13.06,12.37,0.0,32.0,0,1,0,0,1,2,2,18153.0,4.818930041152264,1548.0,4,285.55,0,0.0,3,253.05,219.0,8,0,0,104.33875,101.51388888888889,,41.3,33.8,44.7,6.9,51.6,7.5,0,0,,0.0,1.0,0.0,0
2184731,14229802,693146,AST-1621,2025-03-07 23:24:00.000,2025-03-14 07:56:00.000,Hub-Pacific -> Hub-East,Hub-Pacific,Hub-East,2738.0,2738,UNK,41.0,Spring,3,4,6.355555555555555,1,1,0,SLXI-DRC,2019.0,120,6.166666666666743,7.166666666666743,1836,288.0,1.0,168.0,1.0,0.0,1.0,1.0,114.0,0.0,0.0,114.0,114.0,211.0,1,,0,,0,,0,211.0,1,1798.46,6,1009.52,4,0.0,0,0.0,0,143.08,1,143.08,1,143.08,1,143.08,1,1260.32,5,471.38,3,1.0,0,1,2.0,60.0,1,4,8,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,0.0,0,2,1,0,0,3,0,2,1,3,0,2,1,3,,48.975,8.975,8.975,12.65,12.65,0.0,0.0,0,1,2,0,1,4,2,15735.0,5.734610123119015,2295.0,8,943.52,1,32.5,6,413.76,35.0,12,5,7,79.145,11.195833333333333,76.26428571428572,41.3,33.8,44.7,6.9,51.6,7.5,0,0,0.0,0.0,1.0,0.6666666666666666,0
2188012,14250487,673804,AST-1423,2025-03-07 23:24:00.000,2025-03-14 07:56:00.000,Hub-Pacific -> Hub-East,Hub-Pacific,Hub-East,2738.0,2738,UNK,34.0,Spring,3,4,6.355555555555555,0,1,0,MDL-600,2016.0,90,9.166666666666742,9.166666666666742,1837,86.0,0.0,0.0,0.0,2.0,2.0,0.0,149.5,4.5,0.0301003344481605,154.0,145.0,185.0,1,385.0,1,,0,,0,385.0,1,5825.97,6,5110.44,5,0.0,0,0.0,0,322.85,1,322.85,1,322.85,1,322.85,1,4485.58,5,3770.05,4,1.0,0,1,5.0,86.0,1,4,11,8,4,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,23015.0,6.398692810457517,785.0,0,0.0,0,0.0,0,0.0,,10,1,2,65.493,9.574305555555556,73.175,41.3,33.8,44.7,6.9,51.6,7.5,0,0,0.0,,,,0
2187871,14247951,693219,AST-1675,2025-03-07 23:24:00.000,2025-03-15 08:46:00.000,Hub-Pacific -> Hub-Metro,Hub-Pacific,Hub-Metro,2937.0,2937,UNK,45.0,Spring,3,4,7.3902777777777775,1,1,0,SLXI-DRC,2019.0,120,6.166666666666743,6.166666666666743,1836,9.0,0.0,0.0,0.0,1.0,1.0,0.0,287.0,0.0,0.0,287.0,287.0,222.0,1,202.0,1,,0,,0,9.0,1,10466.22,9,10041.98,8,424.24,1,0.0,0,564.38,2,140.14,1,3593.33,4,3169.09,3,10377.94,8,9953.7,7,1.0,0,1,8.0,9.0,1,6,11,11,7,1,0,0,0,2,0,2,0,0,0,1,0,1,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,1,0,424.24,0,0,3,0,0,3,0,0,3,3,0,0,3,3,,,13.975,13.975,14.0,13.9,0.0,14.0,0,3,0,0,3,6,6,10830.0,3.785425101214575,0.0,9,606.3,1,37.24,8,561.3,64.0,18,1,7,113.79277777777776,9.234027777777778,90.93857142857144,41.3,32.9,51.1,0.5,51.6,8.399999999999999,0,0,1.0,0.0,1.0,0.3333333333333333,0
2187856,14249471,673684,AST-1334,2025-03-07 23:24:00.000,2025-03-14 13:24:00.000,Hub-Pacific -> Hub-East,Hub-Pacific,Hub-East,2738.0,2738,UNK,36.0,Spring,3,4,6.583333333333333,0,1,0,MDL-600,2015.0,90,10.166666666666742,10.166666666666742,1837,103.0,1.0,13.0,0.0,1.0,1.0,0.0,131.0,0.0,0.0,131.0,131.0,408.0,1,,0,,0,,0,234.0,1,10013.22,9,9584.3,8,1187.75,1,1187.75,1,3631.62,4,3631.62,4,4060.54,5,3631.62,4,8242.41,8,7813.49,7,4.0,1,4,8.0,23.0,1,6,12,8,7,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,2,3,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0,0,1,0.0,0,0,2,0,0,2,0,0,2,2,0,0,2,2,,,1.975,1.975,12.93,12.93,0.0,57.0,0,2,0,0,2,4,4,20884.0,5.108860759493671,391.0,7,915.8,1,112.7,5,468.76,10.0,11,1,1,132.01363636363635,11.274305555555555,124.1,41.3,33.8,44.7,6.9,51.6,7.5,0,0,0.0,0.0,0.0,0.0,0
